district,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd
Butte,308.0,2018.0,-0.6035419093641888,3.2554537827549628,7.114449474874116,4.940257589423549,75.9023501655524,0.20877289909716237
Lawrence,308.0,2018.0,-1.914741260775656,2.295110167294163,6.50496159536397,4.766753000680947,63.8607490586897,0.29652913163651834
Custer,308.0,2018.0,-3.131370627987086,2.5240815330450808,8.179533694077186,1.703433870046637,68.69086840349644,0.29918254229676533
Fall River,308.0,2018.0,-3.9090040119687326,3.3205259927501642,10.55005599746898,2.031345546228094,69.96308661779267,0.33566088985446113
Todd,308.0,2018.0,-0.06839747789853858,3.854802030287759,7.778001538474021,2.3680517993795536,71.00524585002508,0.25625419293597396
Bennett,308.0,2018.0,-1.7159992515045244,3.952350248788202,9.62069974908088,1.3752610216721572,72.44756513279408,0.281841339366638
Oglala Lakota,308.0,2018.0,-3.2278169684938582,3.7998941266285944,10.827605221751092,1.5439893953088835,71.76949541057566,0.30310731127214563
Jackson,308.0,2018.0,-0.3104472154965631,4.680190782168677,9.670828779833936,1.1181165341137418,70.3899210312762,0.30656902854115325
Mellette,308.0,2018.0,0.4204774652937909,3.953415647432975,7.486353829572121,1.5909101743617142,71.98897803616434,0.2433048413540188
Jones,308.0,2018.0,0.3848573919063084,3.346188022651865,6.3075186533973975,0.8354441013244002,75.5718189841758,0.19486694412739117
Lyman,308.0,2018.0,1.1591048284063326,3.4025063126432276,5.645907796880099,1.6045724716891123,78.0231708400505,0.167139619085906
Buffalo,308.0,2018.0,2.012314411351911,3.3707510855885894,4.729187759825266,3.0663504269832216,80.70316781908052,0.1338929672482896
Tripp,308.0,2018.0,1.1824132540214636,3.726212501723602,6.270011749425725,2.5819725395296094,73.21050185120772,0.21128869297686015
Brule,308.0,2018.0,2.0029121706968467,3.515845252372146,5.028778334047444,3.522947198586709,83.00168430545884,0.11983165799240457
Gregory,308.0,2018.0,1.2045906458562285,3.4311123802032886,5.657634114550339,3.1913841739052664,78.96359635843345,0.1554943781468585
Charles Mix,308.0,2018.0,1.4729964384204652,3.4777871179754616,5.482577797530434,3.931278886835794,83.79192071066313,0.11556083067429178
Douglas,308.0,2018.0,1.793385922459843,3.755935845367543,5.718485768275244,4.080476630360844,83.41948631534983,0.12075844557530954
Bon Homme,308.0,2018.0,1.7417769354649213,3.5632571079607605,5.3847372804566,3.3617098278955453,83.43808588777577,0.11893182345605603
Hutchinson,308.0,2018.0,1.8094630410590204,3.743999424599274,5.67853580813953,3.422830747013252,83.25153217016566,0.12400573337859432
Davison,308.0,2018.0,2.2080440396998204,3.970514813014021,5.732985586328224,3.1777960203716815,82.47299412327399,0.13258782505665523
Hanson,308.0,2018.0,1.584611423366803,3.7367304573756677,5.888849491384532,3.5463377562872576,83.63162845845977,0.12445420582617564
Miner,308.0,2018.0,2.6950925483939807,4.260169137462508,5.825245726531037,2.710615096538446,78.2569636629614,0.16938199490085357
Sanborn,308.0,2018.0,2.1103193399334716,3.893117618712245,5.6759158974910155,2.979257542978964,82.07336298368398,0.13653347303942284
Jerauld,308.0,2018.0,2.6427301702092363,3.769552344064469,4.8963745179197,3.43491055192417,82.11322173332152,0.127677791237165
Aurora,308.0,2018.0,1.7665900273053816,3.396347043274097,5.026104059242815,3.6234382017590194,85.51118950883645,0.10069489306511692
Beadle,308.0,2018.0,2.0297933355569446,3.484739140306986,4.939684945057003,2.6730364316569073,83.01457099788654,0.12050407055834586
Kingsbury,308.0,2018.0,1.7228885468184674,2.980853701747206,4.238818856675948,2.1171656824908016,83.39066363238955,0.1116581685432659
Brookings,308.0,2018.0,1.0258725683633447,2.1253850559283043,3.224897543493263,2.611667513086537,85.52693675720083,0.08890547805332973
Lake,308.0,2018.0,1.2689469947469927,2.568227215018421,3.8675074352898493,2.5607832174877703,85.49804119055823,0.09342471672206182
McCook,308.0,2018.0,1.4352428954782062,3.1099116399450435,4.784580384411879,5.049403244987562,85.65828263574431,0.09701799840544285
Minnehaha,308.0,2018.0,1.7069230486881746,2.9150514548017004,4.123179860915223,2.17195435871064,86.41723030472193,0.0873378050863923
Moody,308.0,2018.0,1.3405427126186271,2.4354722159359574,3.5304017192532906,1.5598617065881375,86.84323418245008,0.08132876698384188
Union,308.0,2018.0,2.6933369841352546,4.210969241765194,5.728601499395138,2.1078642044420497,84.55035866909948,0.11411871783215145
Clay,308.0,2018.0,2.446599235125447,4.190241636690283,5.933884038255116,4.016502329579636,83.11401306625964,0.12825040779469174
Lincoln,308.0,2018.0,2.156268731628167,3.364064937626132,4.571861143624099,4.350233209947123,89.04382773557032,0.07278608895380032
Turner,308.0,2018.0,1.8656215014258026,3.499412511418781,5.133203521411758,4.398636534884413,86.81993034070952,0.0928652354542741
Yankton,308.0,2018.0,2.3652539339932748,3.9889198927750713,5.612585851556865,4.340743845611568,81.16357871890463,0.14053120236691596
Grant,309.0,2018.0,-0.8377296977185172,1.754549502474583,4.346828702667684,12.309424088821126,92.71313088211491,0.004507604320650941
Roberts,309.0,2018.0,-0.7185125359071937,1.8887916140421588,4.496095763991509,9.960523785831805,91.244099277887,0.025642732163819265
Marshall,309.0,2018.0,-1.4589402239055673,1.670964658564892,4.800869541035351,5.457725607718467,89.97026807770729,0.023681853396768367
Day,309.0,2018.0,-2.00857224214699,0.8573500621348772,3.7232723664167446,9.219273560971688,93.5765738313632,0.002127624247433252
Deuel,309.0,2018.0,-1.4072261866013391,1.5643462941276447,4.535918774856631,12.822204639973208,91.4884235298255,0.006059177054762788
Codington,309.0,2018.0,-1.8981879117009552,0.8518937924249772,3.6019754965509097,11.33599818097816,93.35446103831913,0.0
Hamlin,309.0,2018.0,-2.0370148858898527,1.0375941708316556,4.112203227553164,11.574710977616043,91.8230948824945,9.062552220439186E-4
Clark,309.0,2018.0,-2.3149083279852443,0.6964024697528222,3.7077132674908886,9.651472717865735,94.41040388881365,0.0
Brown,309.0,2018.0,-2.2430671821444,1.141154633095541,4.525376448335457,6.901610152711161,91.2334088753229,0.005424347583765323
McPherson,309.0,2018.0,-4.230025274145906,-0.35244066848492733,3.5251439371760465,3.545148688224241,89.72574434138046,8.33973956826944E-4
Edmunds,309.0,2018.0,-3.803927291695867,0.030871600476387193,3.8656704926486394,5.803363765240631,91.01083206007074,1.2816582459476086E-5
Spink,309.0,2018.0,-2.538998073801416,1.0078124935173203,4.554623060836025,9.360199236866832,92.4681854128446,2.3712960049306278E-5
Faulk,309.0,2018.0,-3.3857786316861938,0.49383688972950845,4.37345241114521,5.161083539693935,90.64426142101257,0.001571050252635822
Hand,309.0,2018.0,-2.191256822527457,1.6259677450519525,5.443192312631328,1.647357955308807,88.35514389416225,0.030483259094514804
Campbell,309.0,2018.0,-4.566313521653704,-0.27483525233820905,4.016643016977289,3.7365315929498104,86.71084617302303,0.020620446276472578
Walworth,309.0,2018.0,-3.9523543065658857,0.2310241674824431,4.414402641530772,3.7946886527425314,86.80368267763718,0.025259291545100926
Potter,309.0,2018.0,-3.3194499524258796,0.9197370542419249,5.158924060909726,4.6157198518642195,86.2675143257576,0.03799301924365548
Hyde,309.0,2018.0,-2.6883328656179457,1.5186468612934536,5.72562658820485,1.0829871802771294,86.39359431530919,0.04739774696552191
Sully,309.0,2018.0,-2.7252010381911593,1.7165513170885143,6.158303672368164,1.0731684603276104,83.6848333570747,0.08529240837616514
Dewey,309.0,2018.0,-3.160234777492137,1.3914589268610111,5.943152631214083,1.926555467531096,81.85297504598238,0.10683322708344564
Hughes,309.0,2018.0,-2.420595824357662,2.1339976832216037,6.688591190800862,0.5022067839805882,83.06303704986802,0.10135412552928279
Stanley,309.0,2018.0,-2.428527277431563,2.443537490461936,7.315602258355381,0.647172865305202,80.41252505975162,0.14310881586152743
Corson,309.0,2018.0,-4.450944653588753,0.36695996945800474,5.1848645925046295,2.1885591477187174,82.15565651961228,0.08182635550935367
Perkins,309.0,2018.0,-5.304150145805876,0.21690073987218703,5.737951625550156,0.015684933277801717,79.87578005433707,0.10799180508172254
Ziebach,309.0,2018.0,-3.749215459474702,1.6681753189593231,7.085566097393264,0.09882647929387794,77.74599576297278,0.16466816458750871
Haakon,309.0,2018.0,-3.1226640731164204,2.661371244303247,8.445406561722832,0.00800093931215493,77.04816130626087,0.18695120104135857
Meade,309.0,2018.0,-4.1651077763332145,1.9129861790190053,7.991080134371243,0.03697811561230717,75.45990949142916,0.19684333836124374
Pennington,309.0,2018.0,-3.7403872392628728,2.0586508158037518,7.857688870870311,0.032596358486553886,73.04400217849796,0.23342709683363214
Harding,309.0,2018.0,-5.445246002260719,-0.1175535512070595,5.210138899846495,0.0,80.91606288120833,0.08821363079864031
Butte,309.0,2018.0,-4.716241192891959,1.0291005247816993,6.77444224245522,0.005929609092504153,78.95855085453732,0.1252041575584909
Lawrence,309.0,2018.0,-3.571940461451011,0.6740122288936204,4.91996491923825,0.45644402157176617,73.2688984709248,0.19559736874321587
Custer,309.0,2018.0,-3.666066307054167,2.0802344738260214,7.8265352547061315,0.0,69.57947650413755,0.28158264173265013
Fall River,309.0,2018.0,-4.082555598382102,3.0533303526616224,10.189216303705253,0.26334813597159246,70.16713642985792,0.32710580331011035
Todd,309.0,2018.0,-3.303042236954795,2.0741559886827154,7.451354214320182,0.16993956277282682,79.52560236020972,0.1276289461380081
Bennett,309.0,2018.0,-3.9020997950469276,2.280934194274646,8.463968183596174,0.06742326303110574,76.66848628886315,0.16728234217129798
Oglala Lakota,309.0,2018.0,-4.356244473169495,2.703521242703838,9.763286958577092,0.03173016380101727,73.62052300533345,0.23782832112880634
Jackson,309.0,2018.0,-3.1420806811563993,2.9754969171657013,9.093074515487745,0.09538688368953122,75.94288575946305,0.20458947443348943
Mellette,309.0,2018.0,-2.9547372763315547,2.4472774519772083,7.849292180285925,0.016095369728860633,79.0898180044352,0.1463667799431712
Jones,309.0,2018.0,-2.7361375094774956,2.332115988876455,7.400369487230375,0.0,80.21070381629389,0.13709650237036872
Lyman,309.0,2018.0,-2.154893548580164,2.5351570137882344,7.225207576156567,0.11938717013333533,82.56200546574406,0.10756771680615183
Buffalo,309.0,2018.0,-1.6145551783734362,2.421037707365423,6.456630593104281,0.07049915837744691,85.16644559056049,0.07391344592928246
Tripp,309.0,2018.0,-1.994315274990047,2.7768271627764056,7.547969600542798,2.9837399212218415E-4,81.00249643429346,0.12771882974101179
Brule,309.0,2018.0,-1.1756871479313322,2.73827036648264,6.652227880896603,0.3579358087027483,86.38612557793415,0.05871908724912423
Gregory,309.0,2018.0,-1.8118870212998577,2.5803341739163184,6.97255536913247,0.08193549885477144,84.28551950112745,0.07305377641127901
Charles Mix,309.0,2018.0,-1.0757931952094224,2.7953107119944307,6.666414619198255,1.2825259801957176,86.36466916659185,0.05573545430435768
Douglas,309.0,2018.0,-0.6940195867450305,3.0762261663987576,6.846471919542546,1.8915913448498243,86.56070863226792,0.05960317298503545
Bon Homme,309.0,2018.0,-1.0089138877081316,2.8787349180863067,6.766383723880749,3.2484322889802524,86.07752333487633,0.06102293295751333
Hutchinson,309.0,2018.0,-0.1980492706335107,3.3646078696378603,6.9272650099092115,5.252635819869901,86.59018687246508,0.07073791442124948
Davison,309.0,2018.0,-0.4083992682358192,3.0412406022547924,6.490880472745406,3.0226410819096996,87.98523139570146,0.05483834968440181
Hanson,309.0,2018.0,-0.45116474243466537,3.1100322071169977,6.671229156668658,5.964126553120336,87.61397277624351,0.05636138188406457
Miner,309.0,2018.0,0.0516533835553375,3.483966190830903,6.9162789981064705,7.925143073608224,86.09257021969465,0.0907315600047139
Sanborn,309.0,2018.0,-0.5799784327537425,2.9752445045285967,6.530467441810935,2.963765289501142,87.35563722780309,0.06254686253468177
Jerauld,309.0,2018.0,-0.5553944486535863,2.7728134672851312,6.101021383223849,1.1725784924120712,87.83708147436442,0.055901768626274946
Aurora,309.0,2018.0,-0.8794341568630283,2.6836537147915855,6.2467415864461975,1.1517915013110314,88.16336307010135,0.041016493267642846
Beadle,309.0,2018.0,-1.2809466692740596,2.16791846308601,5.616783595446048,3.9726815917089837,89.26594396687476,0.026862593081884812
Kingsbury,309.0,2018.0,-1.0515284080714637,2.104354462873583,5.260237333818632,8.895446955223292,89.80645433461136,0.02577469406302025
Brookings,309.0,2018.0,-1.2663961406221096,1.9849820666671882,5.236360273956488,13.0559588099867,89.65140675676732,0.020634961509589024
Lake,309.0,2018.0,-0.9448692008622517,2.371684447077935,5.688238095018122,8.373913914687193,88.7034481650831,0.03750074602236465
McCook,309.0,2018.0,-0.27719595640606126,3.0674308110209574,6.412057578447974,8.038837706695482,87.97312473764696,0.052789312380804546
Minnehaha,309.0,2018.0,-0.016574016144275682,3.2503930865986663,6.517360189341607,8.923752339127363,87.88902716584614,0.05488981321462145
Moody,309.0,2018.0,-0.5173847311463822,2.789322182153338,6.096029095453055,10.19585707538143,88.46124805100733,0.04043548141616202
Union,309.0,2018.0,1.1078570678807427,4.538186219185439,7.968515370490135,8.120917766307025,85.59295926593111,0.10022881600684447
Clay,309.0,2018.0,0.9515521100736022,4.450910507853724,7.950268905633845,8.823085785862428,84.97027884195691,0.11125394683760126
Lincoln,309.0,2018.0,0.5554106757653849,3.8853527138441595,7.215294751922933,9.080907247596459,88.03126451169418,0.05715080320000843
Turner,309.0,2018.0,0.26764201222057915,3.7111889262876994,7.154735840354818,8.137500171699113,87.31496526861761,0.06541952596431602
Yankton,309.0,2018.0,0.21077638156689538,3.6698946543195783,7.129012927072263,5.667746893134332,85.81264398413111,0.09281104230705602
Grant,310.0,2018.0,-5.355052733548844,-2.957971990507995,-0.5608912474671494,0.1087840199618823,89.40036902157519,0.03889798058965252
Roberts,310.0,2018.0,-5.611820311606511,-3.160143257749094,-0.7084662038916985,0.6368434254347998,90.90903919825983,0.02303834579103617
Marshall,310.0,2018.0,-6.760584050631383,-4.133380613698423,-1.5061771767654855,1.5475606585740729,92.05047584461366,0.008288724344043326
Day,310.0,2018.0,-6.491788921213485,-3.535879266172848,-0.5799696111322112,1.1113210572213155,86.74582194437707,0.05089417970388028
Deuel,310.0,2018.0,-5.592308642390232,-3.4877305848733844,-1.3831525273565335,0.0,88.98302698229686,0.0445629804676426
Codington,310.0,2018.0,-6.188952463458203,-3.6004318940305713,-1.0119113246029405,0.13791420646596445,86.55630940521849,0.05826026217606763
Hamlin,310.0,2018.0,-6.1601171794819,-3.700549827314094,-1.2409824751462892,0.0,85.33690088841057,0.06383050828825983
Clark,310.0,2018.0,-6.28395346852569,-3.8069614520572914,-1.3299694355889142,0.19943857979227858,86.27600763398857,0.06049838897784153
Brown,310.0,2018.0,-7.174935788031307,-4.3796160078907915,-1.5842962277502712,0.8602789592910105,88.84742530552379,0.035442704345218595
McPherson,310.0,2018.0,-9.75777684189134,-6.491998817882321,-3.226220793873289,0.2963530612799496,87.8108174045787,0.021797689617414268
Edmunds,310.0,2018.0,-9.35190455719645,-5.882216039107882,-2.4125275210193395,0.16584420308246456,86.28493938315715,0.03518525482820368
Spink,310.0,2018.0,-7.0111413829783125,-3.978537708548586,-0.9459340341188623,0.1343750678912416,85.10453466774273,0.07020081027592713
Faulk,310.0,2018.0,-8.972304925728652,-5.2314426048376195,-1.4905802839466071,0.08392274067655081,83.98750223047485,0.05891590273525467
Hand,310.0,2018.0,-7.758747209085785,-4.036115371419391,-0.3134835337530158,0.0,80.18694167378311,0.10068672625109537
Campbell,310.0,2018.0,-10.018980172251085,-6.569051054981058,-3.1191219377110606,0.0,84.65193046086681,0.04449820901473989
Walworth,310.0,2018.0,-9.501810715211295,-6.060299267909868,-2.6187878206084467,0.0,83.2235021441552,0.060045167914455286
Potter,310.0,2018.0,-9.262427036485354,-5.307586044649687,-1.3527450528140523,0.0,81.28688670248829,0.07881550927877054
Hyde,310.0,2018.0,-8.746557727196004,-4.535438125249136,-0.3243185233022989,0.0,79.75733906531279,0.10221615520592008
Sully,310.0,2018.0,-9.068656224408397,-4.6665335170296744,-0.2644108096509872,0.0,78.18733547473028,0.11329935366864467
Dewey,310.0,2018.0,-10.031091526133986,-5.630071368692846,-1.2290512112516379,0.0,78.05882450113538,0.10280069247675225
Hughes,310.0,2018.0,-8.786997611435133,-4.046761672121214,0.6934742671926819,0.0,76.72414038099197,0.13148263077305075
Stanley,310.0,2018.0,-9.580557067303262,-4.0341079084783455,1.5123412503465579,0.0,74.14880626516127,0.15462402430037622
Corson,310.0,2018.0,-10.904530245108734,-6.843209839744764,-2.7818894343806155,0.0,80.50734325443167,0.07238959613745304
Perkins,310.0,2018.0,-13.46863717387382,-7.678434811169351,-1.8882324484647628,0.026294438464320148,76.66247175296648,0.0872970896775372
Ziebach,310.0,2018.0,-11.907263447619341,-6.158837534483261,-0.41041162134710657,0.0,74.51945139104392,0.12227515381645487
Haakon,310.0,2018.0,-11.114691432392032,-4.1705608660532985,2.7735697002854742,0.0,71.151911465977,0.1779620460818978
Meade,310.0,2018.0,-11.851842816597168,-4.84063797702784,2.170566862541772,0.0,69.71198098935363,0.18458223231798104
Pennington,310.0,2018.0,-11.373343482975248,-4.0703065145696815,3.232730453836039,0.0,66.80803297618725,0.22013683826107283
Harding,310.0,2018.0,-13.527059070680467,-8.075128380969188,-2.6231976912577517,0.0,77.28662163325828,0.07921043122049888
Butte,310.0,2018.0,-12.627947255363072,-5.901691000046823,0.8245652552696597,0.0,72.56960345181079,0.13693705366203246
Lawrence,310.0,2018.0,-11.587569840565697,-5.689023417896962,0.2095230047717294,0.0,66.21961152751093,0.1815352773598244
Custer,310.0,2018.0,-10.020932699234358,-3.0052630165962797,4.0104066660417095,0.0,63.8607905867284,0.2617814557118546
Fall River,310.0,2018.0,-10.579265027852225,-2.4287079569702152,5.721849113911657,0.0,67.24572416406262,0.26185684321817804
Todd,310.0,2018.0,-9.807865831555173,-2.5515708856346215,4.704724060285851,0.0,69.33605001856608,0.21908079270464834
Bennett,310.0,2018.0,-10.954613163301564,-2.9676966835578,5.019219796185892,0.0,68.82692687684228,0.21489054794238535
Oglala Lakota,310.0,2018.0,-11.422840210288188,-2.8156623846038853,5.791515441080405,0.0,67.93784976051037,0.2407441534465215
Jackson,310.0,2018.0,-10.94077995451077,-3.223981395731803,4.492817163047113,0.0,69.57911810489958,0.20780899492710705
Mellette,310.0,2018.0,-9.801677676323852,-2.7313894978142796,4.338898680695219,0.0,69.8897019955993,0.213408316642716
Jones,310.0,2018.0,-10.131075904885018,-3.5896373808339823,2.951801143217003,0.0,72.19397036809133,0.17467301950745673
Lyman,310.0,2018.0,-8.378669281234837,-2.8882340975556753,2.6022010861234297,0.0,74.54716523282342,0.16381445619118717
Buffalo,310.0,2018.0,-7.663487413218748,-3.3686790946326934,0.9261292239533582,0.0,78.09209455685374,0.12490892428211241
Tripp,310.0,2018.0,-8.232841720218966,-1.8607290457440635,4.511383628730743,0.0,70.82922623377465,0.21764475620494048
Brule,310.0,2018.0,-6.597305319100195,-2.318366193299845,1.960572932500491,0.0,77.88526633529182,0.13702686896717117
Gregory,310.0,2018.0,-7.205179214722502,-1.5265838787036476,4.152011457315177,0.0,73.33813222288022,0.18954780027927529
Charles Mix,310.0,2018.0,-6.228844962121456,-1.4146131063312481,3.3996187494589316,0.0,76.5077608903349,0.15763873708527917
Douglas,310.0,2018.0,-6.0051905287115535,-1.7216570531243514,2.561876422462853,0.0,78.52598875134461,0.13704834024982124
Bon Homme,310.0,2018.0,-6.102588927001077,-1.382921552031003,3.3367458229390707,0.0,76.97443751771537,0.1521628461414991
Hutchinson,310.0,2018.0,-5.812798904865966,-2.0031539528361946,1.806490999193573,0.0,79.66582577276823,0.12225886720189337
Davison,310.0,2018.0,-6.174689571072287,-2.44749201830964,1.2797055344530062,0.0,82.01336778334739,0.10216670544495243
Hanson,310.0,2018.0,-5.892696631364661,-2.5342153949342547,0.8242658414961505,0.0,82.62444007727912,0.09414719024401136
Miner,310.0,2018.0,-4.629061894949026,-1.8282658404317413,0.9725302140855434,0.0,74.96714378031686,0.1382109632885688
Sanborn,310.0,2018.0,-5.907982596265396,-2.573439459208363,0.7611036778486696,0.0,78.87525693572627,0.11829076191842468
Jerauld,310.0,2018.0,-6.274069484407748,-2.874613460612884,0.5248425631819809,0.0,77.09243854726108,0.12392943446591191
Aurora,310.0,2018.0,-6.364034246871135,-2.4958822219436008,1.372269802983937,0.0,79.52680084565932,0.12170962792118736
Beadle,310.0,2018.0,-6.10582231632367,-3.2298903357243334,-0.35395835512504037,0.0,80.04925561706226,0.10026930842636088
Kingsbury,310.0,2018.0,-5.419109647296608,-3.028601378023274,-0.6380931087499379,0.0,80.50949245702368,0.09389503091722504
Brookings,310.0,2018.0,-5.43145126046074,-3.258946307427817,-1.086441354394895,0.0,84.80652767616861,0.06966195539039764
Lake,310.0,2018.0,-5.351510295849878,-3.0027712167665883,-0.6540321376832975,0.11200461668666262,80.5693106219614,0.09371621761183038
McCook,310.0,2018.0,-5.436270839728174,-2.5124034265869795,0.4114639865542149,0.0,80.23368128063608,0.10416094460795876
Minnehaha,310.0,2018.0,-4.91324761418006,-2.3935438011710435,0.1261600118379703,0.025275418761035104,81.17487057836125,0.0958281811202862
Moody,310.0,2018.0,-5.153646200675479,-2.8247002571006465,-0.495754313525816,0.06989865508601135,84.19969627105172,0.07640021583479596
Union,310.0,2018.0,-4.683231601502333,-1.3975775444680612,1.8880765125662087,0.0,82.60170322736089,0.10325617686911771
Clay,310.0,2018.0,-5.0768187480143885,-1.500044005589321,2.076730736835746,0.0,80.56654632669293,0.11879877296125886
Lincoln,310.0,2018.0,-4.766967629378407,-2.0148883248092258,0.7371909797599565,0.0,84.91370313045768,0.0827739726564481
Turner,310.0,2018.0,-5.231674818093717,-2.082040148962162,1.0675945201693957,0.0,82.14999125723978,0.10186187998925954
Yankton,310.0,2018.0,-5.522304903434282,-1.5956530931102657,2.3309987172137534,0.0,77.58983461919993,0.14155252501576776
Grant,311.0,2018.0,-8.85770114314864,-6.457241020820503,-4.05678089849239,0.0,91.70861615434885,0.010149944303152103
Roberts,311.0,2018.0,-8.698885106189252,-6.542057649517134,-4.385230192844996,0.005991097224979371,93.03585456884045,0.00845028702380246
Marshall,311.0,2018.0,-9.716003911046023,-7.683654763836822,-5.651305616627617,0.0,95.39075715768666,4.604341959673301E-4
Day,311.0,2018.0,-10.052443465805997,-7.7723247625583785,-5.492206059310776,0.0,93.67261385786863,0.0020487001600449817
Deuel,311.0,2018.0,-9.73432226702738,-6.817332622589966,-3.9003429781525667,0.0,89.34334206315609,0.016063611351574907
Codington,311.0,2018.0,-10.246120971380888,-7.382961610817016,-4.519802250253149,0.0,88.94118039363252,0.018266712565608977
Hamlin,311.0,2018.0,-10.70020025632807,-6.968164896575405,-3.236129536822734,0.0,84.84808001825341,0.038427373093100195
Clark,311.0,2018.0,-10.201567376327295,-7.270551736006466,-4.339536095685622,0.0,88.29301589495748,0.027569442896027384
Brown,311.0,2018.0,-10.086767569762175,-7.386201613858278,-4.685635657954374,0.0,88.6489143881194,0.031265548297487185
McPherson,311.0,2018.0,-10.792099790371973,-8.261783186299555,-5.731466582227137,0.11495224761580516,79.65180543861135,0.06532282591946843
Edmunds,311.0,2018.0,-10.645505785172949,-7.774752983572673,-4.904000181972389,0.26499608288083093,81.76504696589082,0.06223868235197905
Spink,311.0,2018.0,-10.626849768617943,-7.115101241870466,-3.603352715122968,0.0,85.79998528958858,0.04284153828171775
Faulk,311.0,2018.0,-10.396512880974937,-7.163909942399664,-3.9313070038243727,0.044815041596147576,81.89516996963692,0.06794950830956419
Hand,311.0,2018.0,-10.050182568494192,-6.428593720962636,-2.807004873431054,0.3324495169087732,79.75960519344731,0.0872962672682683
Campbell,311.0,2018.0,-10.241299168504888,-7.614557428056029,-4.987815687607167,0.07617463134841222,70.51694937964987,0.10185884016895139
Walworth,311.0,2018.0,-9.923193336374414,-7.223657525221429,-4.524121714068454,0.14150297665576955,71.36172032144444,0.10311095435059588
Potter,311.0,2018.0,-10.228447283390418,-7.154580541883044,-4.080713800375665,0.753315418179092,75.01376295718366,0.09392075917776468
Hyde,311.0,2018.0,-10.412998675585774,-6.7371694637165165,-3.06134025184726,0.3247015921554696,78.17142245684224,0.09278812142351693
Sully,311.0,2018.0,-10.02356225591081,-6.481551347219551,-2.9395404385282924,0.6503463432765754,69.83462899427307,0.12438042062795049
Dewey,311.0,2018.0,-10.302182625193597,-6.454051551681639,-2.605920478169597,0.19001091182700844,64.80549388763369,0.14809767835123508
Hughes,311.0,2018.0,-9.971802354391809,-6.110452922425598,-2.2491034904594125,0.6718415561253711,72.31041673481683,0.12330359920800679
Stanley,311.0,2018.0,-9.923484883899977,-5.54333020426708,-1.1631755246341613,0.6400074567126308,65.81128277276706,0.16165895185918958
Corson,311.0,2018.0,-10.953148757312672,-7.19575388562066,-3.438359013928485,0.0,67.8884902943694,0.12738670807775374
Perkins,311.0,2018.0,-13.292104461503666,-7.377042361006639,-1.4619802605094807,0.08766476442418666,68.98221036097293,0.14773414419978995
Ziebach,311.0,2018.0,-11.942122048696469,-6.482437196255627,-1.0227523438147061,0.056758444440503014,63.25945237285048,0.17679515050676892
Haakon,311.0,2018.0,-10.817362927121772,-5.1529526816796585,0.5114575637625047,0.25513404195510014,58.116165798160274,0.21817866793281562
Meade,311.0,2018.0,-11.321594957248918,-5.278227100720777,0.7651407558076573,0.15314677301639532,51.80449996153629,0.24972920075296878
Pennington,311.0,2018.0,-10.688327316884346,-4.743574924940419,1.201177467003707,0.01944417919962223,46.89790485865202,0.2792266239476061
Harding,311.0,2018.0,-13.31276690223845,-7.1944502639326195,-1.0761336256266079,1.0918411947222226,67.95515164693809,0.15863462869647976
Butte,311.0,2018.0,-12.138131175093157,-5.6886016499419965,0.7609278752093797,0.6528326339223217,60.21533522587874,0.21779737945158467
Lawrence,311.0,2018.0,-11.57782249288712,-5.597851069434262,0.38212035401854816,0.7571592810449876,49.00818770930373,0.25534761886851065
Custer,311.0,2018.0,-9.910689812117516,-4.17590934078827,1.5588711305409628,0.1527927015983304,43.93053801911523,0.30001540160729573
Fall River,311.0,2018.0,-10.511095815699939,-3.693521484766325,3.124052846167254,0.0028018739876969814,48.79410311924185,0.3105185978804615
Todd,311.0,2018.0,-9.822632543139653,-4.405555233883819,1.011522075371988,0.0,53.608489569174544,0.2433253961768277
Bennett,311.0,2018.0,-10.813837694805894,-4.46694897365761,1.8799397474906299,0.031057940275924317,52.1226952905639,0.2670035844945169
Oglala Lakota,311.0,2018.0,-11.086587164229531,-4.150847905989243,2.784891352251103,1.1223194076820092E-4,51.04282463165875,0.2925200302104639
Jackson,311.0,2018.0,-10.602701657988382,-4.431450472892755,1.7398007122028865,0.10627950904846127,53.711985823942356,0.25842069374403054
Mellette,311.0,2018.0,-9.952493203162721,-4.618195387580163,0.7161024280023706,0.02200255830189324,56.914721762544794,0.2252637738842718
Jones,311.0,2018.0,-10.451940295631047,-5.481210191056596,-0.5104800864821782,0.22030473226426311,66.44268973034718,0.16797950265483902
Lyman,311.0,2018.0,-9.687509477676707,-5.410643147791047,-1.133776817905373,0.020012278125035445,73.12823968546914,0.13153730428923666
Buffalo,311.0,2018.0,-9.9542677273084,-5.954378777992513,-1.9544898286766272,0.002605906997360537,78.79082258254454,0.09599931661898284
Tripp,311.0,2018.0,-9.159287785227269,-4.574730218548829,0.009827348129609049,0.0,62.929100340190146,0.18720173736692444
Brule,311.0,2018.0,-8.83435671711409,-5.191316446380994,-1.5482761756479315,0.0,79.18735577247612,0.0981224898232642
Gregory,311.0,2018.0,-8.557281445459383,-4.489449687608232,-0.42161792975711626,0.0,70.37697968948218,0.1470749685725556
Charles Mix,311.0,2018.0,-8.182427743148072,-4.374506502529787,-0.5665852619115392,0.0,77.65288500595788,0.11263665996570123
