"","county","weekstartdate","anycases","totalcases","est"
"40492","tripp",2011-12-11,0,0,0.000133640604460499
"40493","corson",2011-04-24,0,0,2.12843247128664e-08
"40494","corson",2011-05-01,0,0,1.20861191621009e-07
"40495","corson",2011-05-08,0,0,5.55400439608599e-07
"40496","corson",2011-05-15,0,0,4.15567776941762e-06
"40497","corson",2011-05-22,0,0,1.90722184094435e-05
"40498","corson",2011-05-29,0,0,6.9709684259616e-05
"40499","corson",2011-06-05,0,0,0.000179390517051503
"40500","corson",2011-06-12,0,0,0.000456533140583539
"40501","corson",2011-06-19,0,0,0.00101140396633797
"40502","corson",2011-06-26,0,0,0.00248265014436825
"40503","lyman",2011-01-02,0,0,1.40487994803785e-09
"40504","lyman",2011-01-09,0,0,2.85526909918552e-10
"40505","lyman",2011-01-16,0,0,3.32353243618099e-11
"40506","lyman",2011-01-23,0,0,1.74722765537689e-11
"40507","lyman",2011-01-30,0,0,1.11150838811477e-11
"40508","lyman",2011-02-06,0,0,8.11926064834869e-12
"40509","lyman",2011-02-13,0,0,4.66825402031384e-12
"40510","lyman",2011-02-20,0,0,2.51207345157806e-12
"40511","lyman",2011-02-27,0,0,9.4280264181584e-13
"40512","lyman",2011-03-06,0,0,1.64142342613486e-12
"40513","lyman",2011-03-13,0,0,2.96311182271953e-12
"40514","lyman",2011-03-20,0,0,9.73767804832807e-12
"40515","lyman",2011-03-27,0,0,5.44682118729362e-11
"40516","lyman",2011-04-03,0,0,2.18262411070369e-10
"40517","lyman",2011-04-10,0,0,8.54887161049063e-10
"40518","meade",2011-07-10,0,0,0.00979099368326992
"40519","lyman",2011-04-24,0,0,3.032576784031e-08
"40520","lyman",2011-05-01,0,0,1.49917631112084e-07
"40521","lyman",2011-05-08,0,0,5.15249231097429e-07
"40522","lyman",2011-05-15,0,0,3.25854192834361e-06
"40523","lyman",2011-05-22,0,0,1.33792042997657e-05
"40524","lyman",2011-05-29,0,0,4.30317036317342e-05
"40525","lyman",2011-06-05,0,0,9.47272174187304e-05
"40526","lyman",2011-06-12,0,0,0.000192086806086634
"40527","lyman",2011-06-19,0,0,0.0004130710548669
"40528","lyman",2011-06-26,0,0,0.00103894196869657
"40529","bennett",2011-10-23,0,0,0.000836358008909169
"40530","bennett",2011-10-30,0,0,0.000449894730129501
"40531","lyman",2011-08-07,0,0,0.0154009938203215
"40532","lyman",2011-08-14,0,0,0.0171881402125442
"40533","lyman",2011-08-21,0,0,0.0169889313708665
"40534","lyman",2011-08-28,0,0,0.0167664673344664
"40535","lyman",2011-09-04,0,0,0.0137483021901518
"40536","custer",2011-10-02,0,0,0.00200918751856209
"40537","custer",2011-10-09,0,0,0.00144583986873047
"40538","lyman",2011-09-25,0,0,0.00165842720915348
"40539","pennington",2011-06-05,0,0,0.000764732845339422
"40540","pennington",2011-06-12,0,0,0.00164636725440129
"40541","todd",2011-01-16,0,0,6.06702846669969e-10
"40542","todd",2011-01-23,0,0,3.88802056144189e-10
"40543","todd",2011-01-30,0,0,2.64725638695021e-10
"40544","mellette",2011-05-29,0,0,3.5716802945364e-05
"40545","todd",2011-02-13,0,0,1.81590840904115e-10
"40546","perkins",2011-01-02,0,0,2.82700800535066e-09
"40547","perkins",2011-01-09,0,0,3.4825537855358e-10
"40548","perkins",2011-01-16,0,0,3.85760556698399e-11
"40549","lyman",2011-12-04,0,0,3.3450299348234e-05
"40550","lyman",2011-12-11,0,0,2.45111079293556e-05
"40551","lyman",2011-12-18,0,0,2.49524732430296e-05
"40552","lyman",2011-12-25,0,0,1.68535411140897e-05
"40553","shannon",2011-04-24,0,0,5.59810199845593e-07
"40554","shannon",2011-05-01,0,0,1.70436338736559e-06
"40555","perkins",2011-03-06,0,0,4.89972876787638e-12
"40556","perkins",2011-03-13,0,0,9.69941822837795e-12
"40557","perkins",2011-03-20,0,0,3.61179242030808e-11
"40558","perkins",2011-03-27,0,0,1.47269568346278e-10
"40559","perkins",2011-04-03,0,0,5.09130076665349e-10
"40560","pennington",2011-10-23,0,0,0.00952164111069392
"40561","pennington",2011-10-30,0,0,0.00531927321914831
"40562","pennington",2011-11-06,0,0,0.0048513319845428
"40563","pennington",2011-11-13,0,0,0.00337692515747309
"40564","pennington",2011-11-20,0,0,0.00116047842725687
"40565","pennington",2011-11-27,0,0,0.000835730440072305
"40566","pennington",2011-12-04,0,0,0.000703867611408012
"40567","pennington",2011-12-11,0,0,0.000328636626203379
"40568","pennington",2011-12-18,0,0,0.000251460385055165
"40569","pennington",2011-12-25,0,0,0.000166927864632311
"40570","lawrence",2011-01-16,0,0,5.7854748880393e-09
"40571","lawrence",2011-01-23,0,0,5.17952833533145e-09
"40572","shannon",2011-09-11,0,0,0.0296879934276385
"40573","shannon",2011-09-18,0,0,0.0132893311676287
"40574","shannon",2011-09-25,0,0,0.00721760782864325
"40575","shannon",2011-10-02,0,0,0.00629945798295491
"40576","shannon",2011-10-09,0,0,0.00484434513721498
"40577","shannon",2011-10-16,0,0,0.00253968815418879
"40578","shannon",2011-10-23,0,0,0.00132540121814381
"40579","shannon",2011-10-30,0,0,0.000685303329503003
"40580","shannon",2011-11-06,0,0,0.000538935129235838
"40581","shannon",2011-11-13,0,0,0.00032778851917349
"40582","shannon",2011-11-20,0,0,0.000115506724785422
"40583","harding",2011-08-28,0,0,0.0271589014695674
"40584","harding",2011-09-04,0,0,0.0224712841813024
"40585","harding",2011-09-11,1,1,0.0185223739205732
"40586","harding",2011-09-18,0,0,0.00753077579062209
"40587","jackson",2011-11-27,0,0,3.53611142121807e-05
"40588","fallriver",2011-02-13,0,0,2.90790027807538e-09
"40589","fallriver",2011-02-20,0,0,1.25053096651591e-09
"40590","fallriver",2011-02-27,0,0,7.04031175467157e-10
"40591","fallriver",2011-03-06,0,0,9.23514171470208e-10
"40592","fallriver",2011-03-13,0,0,8.88795080944979e-10
"40593","fallriver",2011-03-20,0,0,1.39365516935e-09
"40594","tripp",2011-07-17,0,0,0.0289387622556749
"40595","tripp",2011-07-24,0,0,0.0370831294256659
"40596","tripp",2011-07-31,0,0,0.0620083673750895
"40597","harding",2011-12-04,0,0,5.36348629325418e-05
"40598","harding",2011-12-11,0,0,2.12301658342558e-05
"40599","corson",2011-01-09,0,0,2.76498128764058e-10
"40600","corson",2011-01-16,0,0,2.5146062894669e-11
"40601","corson",2011-01-23,0,0,7.59208024331049e-12
"40602","corson",2011-01-30,0,0,4.05593977785715e-12
"40603","corson",2011-02-06,0,0,1.43201044752244e-12
"40604","corson",2011-02-13,0,0,8.75512902982133e-13
"40605","corson",2011-02-20,0,0,6.19196002074131e-13
"40606","corson",2011-02-27,0,0,3.551407991345e-13
"40607","corson",2011-03-06,0,0,5.09059321704495e-13
"40608","corson",2011-03-13,0,0,1.14565713381086e-12
"40609","tripp",2011-11-13,0,0,0.000453818959824983
"40610","tripp",2011-11-20,0,0,0.000190767890926581
"40611","corson",2011-04-03,0,0,1.01731933701495e-10
"40612","corson",2011-04-10,0,0,5.311484712192e-10
"40613","corson",2011-04-17,0,0,2.86658002209999e-09
"40614","meade",2011-01-02,0,0,2.48802905144654e-08
"40615","meade",2011-01-09,0,0,6.35131453921342e-09
"40616","meade",2011-01-16,0,0,9.23302325521374e-10
"40617","meade",2011-01-23,0,0,7.85569223812098e-10
"40618","meade",2011-01-30,0,0,5.61644836121111e-10
"40619","meade",2011-02-06,0,0,4.92835719746375e-10
"40620","brule",2011-04-03,0,0,3.64568512829574e-10
"40621","brule",2011-03-20,0,0,1.32554972007639e-11
"40622","brule",2011-03-27,0,0,8.32325551252076e-11
"40623","dewey",2011-01-02,0,0,9.4087654966371e-09
"40624","dewey",2011-01-09,0,0,1.03446299491483e-09
"40625","dewey",2011-01-16,0,0,1.02364426120611e-10
"40626","dewey",2011-01-23,0,0,4.10152241961474e-11
"40627","brule",2011-05-15,0,0,8.09497108963315e-06
"40628","brule",2011-05-22,0,0,3.41255254830867e-05
"40629","brule",2011-05-29,0,0,0.00011315930985528
"40630","brule",2011-06-05,0,0,0.00025685366832455
"40631","brule",2011-06-12,0,0,0.000514009167537545
"40632","brule",2011-06-19,0,0,0.00110615437469128
"40633","brule",2011-06-26,0,0,0.00270378661968085
"40634","brule",2011-07-03,0,0,0.00465196376348
"40635","brule",2011-07-10,0,0,0.00792762771447615
"40636","brule",2011-07-17,0,0,0.0125623405141517
"40637","brule",2011-07-24,0,0,0.0145976559214529
"40638","brule",2011-07-31,0,0,0.0238559636990262
"40639","lyman",2011-04-17,0,0,4.07316078611605e-09
"40640","brule",2011-08-14,0,0,0.0402424918876595
"40641","brule",2011-08-21,0,0,0.0398600023085504
"40642","brule",2011-08-28,0,0,0.0389425734328783
"40643","brule",2011-09-04,0,0,0.0325171968581321
"40644","brule",2011-09-11,0,0,0.0210873740115888
"40645","brule",2011-09-18,0,0,0.00856935998162241
"40646","brule",2011-10-16,0,0,0.00134141383718143
"40647","brule",2011-10-23,0,0,0.000588656093711546
"40648","brule",2011-10-30,0,0,0.000338501721463791
"40649","brule",2011-11-06,0,0,0.000263244147155882
"40650","brule",2011-11-13,0,0,0.000186721197117345
"40651","brule",2011-11-20,0,0,7.86716798486322e-05
"40652","brule",2011-11-27,0,0,4.93545071507239e-05
"40653","brule",2011-12-04,0,0,4.79550619939962e-05
"40654","brule",2011-12-11,0,0,2.6816366054606e-05
"40655","brule",2011-12-18,0,0,2.07673128580279e-05
"40656","brule",2011-12-25,0,0,1.02099247648985e-05
"40657","mellette",2011-04-03,0,0,1.33159017267201e-09
"40658","mellette",2011-04-10,0,0,4.30916656983122e-09
"40659","dewey",2011-09-25,0,0,0.00838041201218105
"40660","todd",2011-01-02,0,0,9.38124987214074e-09
"40661","todd",2011-01-09,0,0,3.62101757869507e-09
"40662","lyman",2011-10-02,0,0,0.00116556342458727
"40663","lyman",2011-10-09,0,0,0.00108462996224803
"40664","lyman",2011-10-16,0,0,0.000618511579090804
"40665","lyman",2011-10-23,0,0,0.000283297304850822
"40666","lyman",2011-10-30,0,0,0.000165156438452408
"40667","todd",2011-02-20,0,0,7.68752374267905e-11
"40668","todd",2011-02-27,0,0,4.07477083752992e-11
"40669","todd",2011-03-06,0,0,7.35691465463425e-11
"40670","todd",2011-03-13,0,0,1.35993605403944e-10
"40671","todd",2011-03-20,0,0,3.50928054178389e-10
"40672","jackson",2011-03-06,0,0,1.06991655652462e-10
"40673","jackson",2011-03-13,0,0,1.60711620960564e-10
"40674","jackson",2011-03-20,0,0,3.53609138339494e-10
"40675","jackson",2011-03-27,0,0,1.27922769686287e-09
"40676","jackson",2011-04-03,0,0,2.92830618670871e-09
"40677","jackson",2011-04-10,0,0,8.96415485873735e-09
"40678","jackson",2011-04-17,0,0,3.01755511202598e-08
"40679","jackson",2011-04-24,0,0,1.50293697851617e-07
"40680","todd",2011-06-12,0,0,0.000283112006661593
"40681","todd",2011-06-19,0,0,0.000653715528413089
"40682","todd",2011-06-26,0,0,0.00154520837673861
"40683","todd",2011-07-03,0,0,0.00250509303088936
"40684","todd",2011-07-10,0,0,0.00491207562455116
"40685","todd",2011-07-17,0,0,0.00849884149728297
"40686","todd",2011-07-24,0,0,0.0123826701961894
"40687","todd",2011-07-31,0,0,0.0213600337173479
"40688","todd",2011-08-07,0,0,0.0301515823016806
"40689","todd",2011-08-14,0,0,0.0320848567521126
"40690","mellette",2011-12-04,0,0,3.81169116909886e-05
"40691","mellette",2011-12-11,0,0,2.75417119417088e-05
"40692","mellette",2011-12-18,0,0,2.67324580541223e-05
"40693","mellette",2011-12-25,0,0,1.97213118171166e-05
"40694","todd",2011-10-02,0,0,0.00202477692249245
"40695","todd",2011-10-09,0,0,0.00160592606891463
"40696","todd",2011-10-16,0,0,0.000872562289171729
"40697","todd",2011-10-23,0,0,0.000410879840024338
"40698","todd",2011-10-30,0,0,0.000234696615149554
"40699","todd",2011-11-06,0,0,0.00020449890977766
"40700","todd",2011-11-13,0,0,0.00017512424426208
"40701","todd",2011-11-20,0,0,8.12648623435026e-05
"40702","todd",2011-11-27,0,0,7.99016131769263e-05
"40703","todd",2011-12-04,0,0,0.000109625682077008
"40704","todd",2011-12-11,0,0,9.14116702400905e-05
"40705","todd",2011-12-18,0,0,9.06618966104105e-05
"40706","todd",2011-12-25,0,0,7.72689858273617e-05
"40707","jackson",2011-11-20,0,0,5.28414196378563e-05
"40708","haakon",2011-08-21,0,0,0.00393967711227745
"40709","perkins",2011-10-23,0,0,0.00129140477411455
"40710","perkins",2011-10-30,0,0,0.00071920724813777
"40711","perkins",2011-11-06,0,0,0.000541446000734601
"40712","perkins",2011-11-13,0,0,0.00036726934061036
"40713","haakon",2011-09-25,0,0,0.000561085964378081
"40714","lawrence",2011-07-03,0,0,0.00209249598039778
"40715","lawrence",2011-07-10,0,0,0.00436460068242564
"40716","lawrence",2011-07-17,0,0,0.00813641503152711
"40717","lawrence",2011-07-24,0,0,0.0144517675569247
"40718","jones",2011-01-09,0,0,3.03443370104323e-09
"40719","jones",2011-01-16,0,0,4.09512911443259e-10
"40720","jones",2011-01-23,0,0,2.35425526683037e-10
"40721","jones",2011-01-30,0,0,1.42912396170418e-10
"40722","jones",2011-02-06,0,0,1.17642229550187e-10
"40723","jones",2011-02-13,0,0,7.48625472518432e-11
"40724","jones",2011-02-20,0,0,3.13144979149176e-11
"40725","jones",2011-02-27,0,0,1.15295708156188e-11
"40726","jones",2011-03-06,0,0,1.72347354911027e-11
"40727","jones",2011-03-13,0,0,2.99902374706344e-11
"40728","jones",2011-03-20,0,0,8.75413502040703e-11
"40729","jones",2011-03-27,0,0,4.20475436329439e-10
"40730","corson",2011-03-20,0,0,4.66131494753949e-12
"40731","corson",2011-03-27,0,0,2.35293576392322e-11
"40732","jones",2011-04-17,0,0,1.89696454799541e-08
"40733","jones",2011-04-24,0,0,1.15122299916836e-07
"40734","jones",2011-05-01,0,0,4.70569304822712e-07
"40735","jones",2011-05-08,0,0,1.33293217248827e-06
"40736","jones",2011-05-15,0,0,7.5309133795677e-06
"40737","jones",2011-05-22,0,0,2.80956438587341e-05
"40738","jones",2011-05-29,0,0,8.22858271132254e-05
"40739","jones",2011-06-05,0,0,0.000166650926129184
"40740","jones",2011-06-12,0,0,0.000334624008691067
"40741","jones",2011-06-19,0,0,0.000722170131844736
"40742","jones",2011-06-26,0,0,0.00179972116770258
"40743","jones",2011-07-03,0,0,0.00288288899194772
"40744","charlesmix",2011-05-15,0,0,3.34951024666605e-05
"40745","charlesmix",2011-05-22,0,0,0.000125958630461241
"40746","charlesmix",2011-05-29,0,0,0.00039145891318846
"40747","charlesmix",2011-06-05,0,0,0.000788657713164571
"40748","charlesmix",2011-06-12,0,0,0.00139466145414211
"40749","charlesmix",2011-06-19,0,0,0.00303375329326176
"40750","charlesmix",2011-06-26,0,0,0.00746610789086368
"40751","charlesmix",2011-07-03,0,0,0.0126542427684442
"40752","charlesmix",2011-07-10,0,0,0.0203015513808803
"40753","charlesmix",2011-07-17,0,0,0.0334640849438182
"40754","charlesmix",2011-07-24,0,0,0.0381132353421111
"40755","charlesmix",2011-07-31,1,1,0.0631519012327129
"40756","charlesmix",2011-08-07,0,0,0.0952203721617831
"40757","charlesmix",2011-08-14,0,0,0.111603241342186
"40758","charlesmix",2011-08-21,1,1,0.114943899832017
"40759","charlesmix",2011-08-28,0,0,0.112128282026587
"40760","brule",2011-08-07,0,0,0.0349100268332535
"40761","charlesmix",2011-10-02,0,0,0.00657250676118877
"40762","charlesmix",2011-10-09,0,0,0.0063978514028165
"40763","charlesmix",2011-10-16,0,0,0.00368437732037871
"40764","charlesmix",2011-10-23,0,0,0.00148186384624156
"40765","charlesmix",2011-10-30,0,0,0.000790500179182604
"40766","pennington",2011-01-23,0,0,5.95720483891629e-09
"40767","pennington",2011-01-30,0,0,5.02974917882826e-09
"40768","pennington",2011-02-06,0,0,5.43686274621515e-09
"40769","pennington",2011-02-13,0,0,4.30166365938372e-09
"40770","pennington",2011-02-20,0,0,1.96577031687877e-09
"40771","pennington",2011-02-27,0,0,1.18145113916608e-09
"40772","pennington",2011-03-06,0,0,1.78467940057464e-09
"40773","pennington",2011-03-13,0,0,2.20961624354811e-09
"40774","pennington",2011-03-20,0,0,5.03328488220398e-09
"40775","pennington",2011-03-27,0,0,1.63639543241089e-08
"40776","bennett",2011-11-20,0,0,0.000106591979836547
"40777","bennett",2011-11-27,0,0,9.45868895786022e-05
"40778","bennett",2011-12-04,0,0,0.00010888558785605
"40779","bennett",2011-12-11,0,0,6.75645515808235e-05
"40780","bennett",2011-12-18,0,0,5.95377539156997e-05
"40781","bennett",2011-12-25,0,0,4.40113828644186e-05
"40782","custer",2011-10-16,0,0,0.000767194131750027
"40783","mellette",2011-03-20,0,0,1.08579495476598e-10
"40784","mellette",2011-03-27,0,0,4.82879131112527e-10
"40785","custer",2011-10-30,0,0,0.000228896191219079
"40786","custer",2011-11-06,0,0,0.000191839115077431
"40787","todd",2011-02-06,0,0,2.64731908765487e-10
"40788","lyman",2011-11-06,0,0,0.000138697145981382
"40789","lyman",2011-11-13,0,0,0.000100760132433903
"40790","lyman",2011-11-20,0,0,4.30483562802778e-05
"40791","lyman",2011-11-27,0,0,2.74257617776774e-05
"40792","custer",2011-12-25,0,0,6.33562559621639e-06
"40793","shannon",2011-04-03,0,0,1.19178447530666e-08
"40794","shannon",2011-04-10,0,0,3.8934980222496e-08
"40795","shannon",2011-04-17,0,0,1.24851575559484e-07
"40796","harding",2011-01-30,0,0,4.4624869893193e-11
"40797","harding",2011-02-06,0,0,2.53107696969022e-11
"40798","shannon",2011-05-08,0,0,3.2499296934893e-06
"40799","shannon",2011-05-15,0,0,1.33062375557265e-05
"40800","shannon",2011-05-22,0,0,4.02512806254668e-05
"40801","shannon",2011-05-29,0,0,9.28638854635373e-05
"40802","shannon",2011-06-05,0,0,0.000159211981283236
"40803","perkins",2011-04-10,0,0,2.14091765259909e-09
"40804","perkins",2011-04-17,0,0,8.49849621814484e-09
"40805","perkins",2011-04-24,0,0,4.85317570692574e-08
"40806","perkins",2011-05-01,0,0,2.17211457433833e-07
"40807","perkins",2011-05-08,0,0,7.3830714407991e-07
"40808","perkins",2011-05-15,0,0,4.41247320084235e-06
"40809","perkins",2011-05-22,0,0,1.87807691766596e-05
"40810","haakon",2011-03-27,0,0,7.99384987055345e-11
"40811","lawrence",2011-01-02,0,0,5.22448589919587e-08
"40812","lawrence",2011-01-09,0,0,2.59247087376951e-08
"40813","perkins",2011-06-19,0,0,0.000698492370841289
"40814","perkins",2011-06-26,0,0,0.00152936268764586
"40815","perkins",2011-07-03,0,0,0.00218952382145666
"40816","perkins",2011-07-10,0,0,0.00386491141049604
"40817","perkins",2011-07-17,0,0,0.00583863246321523
"40818","lawrence",2011-02-20,0,0,1.09247982849568e-09
"40819","lawrence",2011-02-27,0,0,7.86565507182788e-10
"40820","lawrence",2011-03-06,0,0,1.00214304329525e-09
"40821","lawrence",2011-03-13,0,0,1.03308489562163e-09
"40822","lawrence",2011-03-20,0,0,2.12716393659481e-09
"40823","lawrence",2011-03-27,0,0,5.98831781875737e-09
"40824","lawrence",2011-04-03,0,0,1.3195973753925e-08
"40825","haakon",2011-07-24,0,0,0.00113832744973772
"40826","haakon",2011-07-31,0,0,0.00196963002017151
"40827","haakon",2011-08-07,0,0,0.00303822852977703
"40828","haakon",2011-08-14,0,0,0.00361116435989702
"40829","tripp",2011-05-01,0,0,2.12221353889238e-06
"40830","tripp",2011-05-08,0,0,5.54303715656045e-06
"40831","jackson",2011-12-04,0,0,3.48184689927044e-05
"40832","jackson",2011-12-11,0,0,1.89683743574593e-05
"40833","jackson",2011-12-18,0,0,1.53931738505423e-05
"40834","jackson",2011-12-25,0,0,9.8996745922046e-06
"40835","tripp",2011-07-03,0,0,0.00984353890542197
"40836","tripp",2011-07-10,0,0,0.0180685515753818
"40837","tripp",2011-06-26,0,0,0.00583348732252232
"40838","perkins",2011-12-11,0,0,1.85848590191221e-05
"40839","lawrence",2011-07-31,0,0,0.0255077795807152
"40840","lawrence",2011-08-07,0,0,0.0402205413313442
"40841","lawrence",2011-08-14,0,0,0.0482005931985547
"40842","lawrence",2011-08-21,0,0,0.053308682068479
"40843","lawrence",2011-08-28,0,0,0.0665786988768858
"40844","lawrence",2011-09-04,0,0,0.0515867848755549
"40845","lawrence",2011-09-11,0,0,0.040640794228088
"40846","lawrence",2011-09-18,0,0,0.019416553069685
"40847","lawrence",2011-09-25,0,0,0.0122278348623221
"40848","ziebach",2011-04-03,0,0,1.52402951443931e-10
"40849","ziebach",2011-04-10,0,0,5.70879534874785e-10
"40850","ziebach",2011-04-17,0,0,2.3293595043898e-09
"40851","jones",2011-04-03,0,0,1.34514659927958e-09
"40852","jones",2011-04-10,0,0,4.63477076151462e-09
"40853","ziebach",2011-05-08,0,0,2.04656372127565e-07
"40854","ziebach",2011-05-15,0,0,1.22313627842379e-06
"40855","ziebach",2011-05-22,0,0,5.01179029113754e-06
"40856","ziebach",2011-05-29,0,0,1.54504524383893e-05
"40857","ziebach",2011-06-05,0,0,3.37411579858973e-05
